1.3758,1.5035,0.12771
4.377,4.5047,0.12771
5.3348,5.5612,0.22639
5.567,5.6947,0.12771
5.9269,6.0488,0.1219
6.0604,6.1649,0.10449
6.2694,6.3739,0.10449
7.233,7.3723,0.13932
8.2663,8.4927,0.22639
8.4985,8.6436,0.14512
8.9049,9.0035,0.098685
10.768,10.948,0.17995
12.278,12.405,0.12771
12.411,12.527,0.1161
30.018,30.151,0.13351
30.296,30.418,0.1219
32.09,32.223,0.13351
32.235,32.409,0.17415
33.861,33.988,0.12771
33.994,34.087,0.09288
45.047,45.203,0.15673
46.765,46.887,0.1219
48.239,48.681,0.44118
48.686,48.808,0.1219
49.261,49.366,0.10449
49.917,50.022,0.10449
57.858,57.957,0.098685
58.671,58.77,0.098685
59.687,59.809,0.1219
59.884,60.006,0.1219
60.273,60.418,0.14512
60.43,60.523,0.09288
62.305,62.427,0.1219
62.659,62.752,0.09288
62.758,62.938,0.17995
63.565,63.803,0.238
63.808,63.901,0.09288
63.948,64.081,0.13351
64.441,64.656,0.21478
65.463,65.556,0.09288
74.24,74.362,0.1219
74.757,74.861,0.10449
74.937,75.128,0.19156
75.14,75.285,0.14512
75.389,75.517,0.12771
76.127,76.249,0.1219
76.945,77.044,0.098685
78.698,79.006,0.30766
79.018,79.174,0.15673
79.319,79.424,0.10449
80.086,80.225,0.13932
88.41,88.509,0.098685
88.607,88.747,0.13932
88.752,88.892,0.13932
89.078,89.194,0.1161
89.199,89.321,0.1219
89.704,89.809,0.10449
89.815,89.908,0.09288
90.122,90.384,0.26122
90.389,90.488,0.098685
90.668,90.773,0.10449
92.642,92.839,0.19737
92.851,93.1,0.24961
93.217,93.327,0.11029
94.058,94.169,0.11029
95.057,95.15,0.09288
104.61,104.74,0.12771
105.32,105.44,0.1161
106.89,107.02,0.12771
108.29,108.6,0.31347
109.05,109.33,0.27283
109.61,109.7,0.09288
109.78,109.92,0.13351
110.13,110.23,0.10449
110.76,110.91,0.15093
110.92,111.02,0.10449
111.1,111.23,0.12771
112.93,113.13,0.20317
113.14,113.24,0.098685
113.86,113.96,0.098685
114.04,114.15,0.11029
114.74,114.93,0.19156
115.17,115.3,0.13351
115.51,115.61,0.09288
116.29,116.38,0.098685
117.05,117.19,0.13932
119.55,119.69,0.14512
119.99,120.13,0.14512
120.79,120.96,0.16834
120.98,121.09,0.11029
121.65,121.81,0.16254
122.52,122.64,0.1219
122.73,122.99,0.26122
123.12,123.22,0.09288
124.11,124.22,0.10449
125.28,125.37,0.09288
125.38,125.49,0.11029
125.49,125.59,0.09288
128.06,128.16,0.098685
128.62,128.76,0.13932
130.18,130.31,0.12771
130.32,130.55,0.238
132.32,132.5,0.18576
132.51,132.64,0.13351
132.99,133.09,0.098685
133.39,133.49,0.098685
133.51,133.67,0.16254
133.68,133.8,0.1219
135.46,135.58,0.1219
136.52,136.66,0.14512
136.96,137.11,0.15673
137.13,137.36,0.238
139.45,139.55,0.098685
139.56,139.67,0.1161
140.13,140.24,0.1161
141.94,142.05,0.10449
142.66,142.8,0.13351
143.15,143.3,0.15673
144.38,144.47,0.098685
144.52,144.63,0.10449
144.91,145.03,0.1161
146,146.15,0.15673
146.16,146.26,0.098685
146.77,146.91,0.14512
146.92,147.01,0.09288
148.17,148.28,0.11029
148.79,148.95,0.15673
152.64,152.82,0.18576
152.94,153.05,0.1161
153.52,153.64,0.1161
153.86,153.99,0.13932
154.01,154.19,0.17995
158.42,158.56,0.14512
158.59,158.94,0.3541
158.95,159.05,0.098685
159.27,159.36,0.098685
162.19,162.29,0.10449
162.58,162.68,0.098685
164.3,164.43,0.1219
164.44,164.55,0.11029
164.88,164.97,0.09288
165.06,165.2,0.14512
165.51,165.67,0.15673
165.68,165.85,0.16834
