3.7429,4.4144,0.67149
6.429,8.1705,1.7415
9.1346,10.043,0.90849
15.166,15.717,0.55147
19.577,21.087,1.5093
25.121,25.673,0.55147
27.588,28.981,1.3932
34.815,35.251,0.43537
37.649,39.031,1.3825
42.275,42.594,0.31927
43.146,43.465,0.31927
49.125,49.995,0.87075
51.476,52.463,0.98685
53.882,55.699,1.817
56.687,57.398,0.71099
60.064,61.19,1.1257
63.718,65.396,1.6787
68.775,69.181,0.40635
69.877,70.371,0.49375
70.981,71.445,0.4644
72.682,73.254,0.57275
74.522,75.305,0.78367
75.565,76.019,0.45425
78.469,79.195,0.72562
79.871,80.621,0.75049
81.633,82.184,0.55147
86.654,87.089,0.43537
87.649,88.301,0.65174
90.776,92.836,2.0608
94.636,95.449,0.8127
95.536,96.174,0.63855
97.702,100.27,2.5675
106.19,107.58,1.3932
110.66,111.12,0.4644
112.75,113.07,0.31927
113.27,113.53,0.26122
119.48,120.47,0.98685
121.7,122.76,1.0665
124.06,125.72,1.659
126.69,127.34,0.65174
129.93,131.05,1.1257
133.38,135.15,1.7705
139.78,140.32,0.53325
140.85,141.56,0.71099
142.45,143.34,0.88874
143.8,144.38,0.5805
144.56,145.63,1.0739
147.25,147.64,0.395
148.27,148.56,0.29025
148.75,149.14,0.395
152.48,153.41,0.92824
153.53,154,0.474
156.23,156.95,0.72562
157.85,158.5,0.65174
159.26,159.97,0.71099
162.26,162.55,0.29025
164.27,164.7,0.43537
165.22,165.83,0.61224
166.94,168.22,1.2837
169.08,170.25,1.161
171.81,172.78,0.96774
174.89,175.58,0.69124
176.49,177.76,1.264
178.9,179.61,0.71099
179.67,180.42,0.75049
181.04,181.69,0.65174
192.42,193.12,0.6966
194.46,194.82,0.3555
195.37,195.82,0.45425
196.69,197.3,0.60952
198.2,198.95,0.75465
199.16,199.6,0.4345
201.65,202.12,0.4644
202.78,203.57,0.78999
204.49,205.03,0.53325
207.65,208.27,0.61224
209.02,209.46,0.43537
211.62,212.79,1.1652
213.44,214.53,1.0862
216.02,216.54,0.52245
216.8,217.29,0.49375
218.85,220.51,1.659
227.91,229.75,1.8367
231,231.63,0.63855
233.52,234.04,0.5135
236.8,237.51,0.71099
237.67,238.38,0.71099
238.81,239.31,0.49375
241.03,241.42,0.395
243.34,243.87,0.53325
247.31,247.88,0.57275
254.61,255.52,0.90849
256.6,258.02,1.4222
259.81,261.68,1.8762
262.72,263.62,0.89977
263.68,264.49,0.80974
266.56,268.69,2.133
272.79,273.17,0.37732
273.75,274.33,0.5805
275.35,276.16,0.8127
276.43,277.32,0.88874
277.34,278.21,0.86899
279.73,280.26,0.53325
281.24,281.5,0.26122
282.34,284.35,2.0145
285.47,286.32,0.84172
287.29,287.69,0.395
288.16,288.52,0.3555
288.58,289.03,0.45425
289.19,290.45,1.264
294.47,294.91,0.43537
297.01,298.14,1.1257
298.94,299.58,0.63199
299.97,300.41,0.4345
301.47,302.11,0.63855
302.22,302.8,0.57275
304.1,306.31,2.212
307.3,308.17,0.86899
308.17,308.78,0.61224
310.46,310.89,0.4345
311.86,312.21,0.3483
312.89,313.58,0.69124
313.6,314.27,0.67149
314.63,315.32,0.69124
316.24,316.59,0.3483
317.59,318.14,0.553
320.61,321.36,0.75049
322.6,322.96,0.3555
324.74,325.82,1.0862
328.8,329.61,0.80974
331.31,332.14,0.82949
334.57,334.94,0.37525
335.42,335.89,0.474
336.46,336.96,0.49375
345.07,345.47,0.395
346.02,346.4,0.37732
347.54,349.2,1.659
352.36,352.8,0.4345
354.79,355.63,0.84172
360.2,360.62,0.41475
362.65,363.09,0.43537
366.68,367.13,0.45425
374.06,374.99,0.9288
376.41,377.62,1.2047
380.78,382,1.2245
383.13,384.04,0.90849
384.1,384.96,0.86899
387.33,389.49,2.1527
392.21,392.63,0.41475
393.24,393.56,0.31927
394.21,394.68,0.474
395.69,396.3,0.61224
396.93,397.66,0.73074
401.45,402.13,0.67149
402.92,403.63,0.71099
408.54,409.33,0.78999
410.54,411.47,0.9288
413.85,415.68,1.8286
416.9,417.79,0.88874
419.4,419.83,0.43537
421.36,422.84,1.4812
424.01,424.91,0.89977
427.72,428.49,0.77024
436.49,439.09,2.607
